Line,AG_ALARM,AG_CHG,AG_CHG_OK,AG_CONFIDENCE,AG_DEV,AG_DUPLICATES_GROUP,AG_I_TOO_HIGH_ALARM,AG_M_SD_ALARM,AG_M_TOLERANCE_ALARM,AG_M_TOO_HIGH_ALARM,AG_M_TOO_LOW_ALARM,AG_NORMALIZED_IP[0],AG_NORMALIZED_IP[1],AG_NORMALIZED_IP[2],AG_NORMALIZED_IP[3],AG_NORMALIZED_IP[4],AG_NORMALIZED_IP[5],AG_NORMALIZED_IP[6],AG_NORMALIZED_IP[7],AG_NORMALIZED_IP[8],AG_NORMALIZED_IP[9],AG_NORMALIZED_IP[10],AG_NORMALIZED_IP[11],AG_NORMALIZED_IP[12],AG_NORMALIZED_IP[13],AG_NORMALIZED_IP[14],AG_NORMALIZED_IP[15],AG_NORMALIZED_IP[16],AG_NORMALIZED_IP[17],AG_NORMALIZED_IP[18],AG_NORMALIZED_IP[19],AG_RS_TOO_HIGH_ALARM,AG_VALID_WINDOWS_COUNT,AG_VP_TOO_LOW_ALARM,Chg,ColeM,ColeRMS,ColeTau,Date,DayTime,I,IP[0],IP[1],IP[2],IP[3],IP[4],IP[5],IP[6],IP[7],IP[8],IP[9],IP[10],IP[11],IP[12],IP[13],IP[14],IP[15],IP[16],IP[17],IP[18],IP[19],IP_Avg,MF,N,Name,Overload,Q,QC,QC_IP,QC_RES,R1X,R1Y,R1Z,R2X,R2Y,R2Z,ResCalc,ResMeas,RsCheck,RxBat,Sp,Stack,Stn,T1X,T1Y,T1Z,T2X,T2Y,T2Z,Temp,Time,Topo,TxBat,Type,Vp,X,Y,Z
L44004_ET,0,-2.55047750473022,1,100,0.0731976181268692,0,0,0,0,0,0,-2.85050129890442,-2.80486249923706,-2.85237646102905,-2.81853437423706,-2.78367853164673,-2.86122155189514,-2.76527047157288,-2.74349188804626,-2.79202127456665,-2.68451285362244,-2.76480197906494,-2.73025441169739,-2.72213983535767,-2.64182233810425,-2.69666290283203,-2.77712059020996,-2.71410250663757,-2.5616135597229,-2.65023446083069,-2.6337468624115,0,20,0,-2.41734314918518,0,0,0,2023.78356164384,10.4608333333333,3.98000001907349,-5.09018087387085,-4.38259792327881,-3.96163392066956,-3.61350584030151,-3.27491569519043,-3.14419937133789,-2.85079431533813,-2.6635844707489,-2.53820109367371,-2.3142352104187,-2.24780654907227,-2.11647629737854,-2.01639986038208,-1.87363290786743,-1.83446455001831,-1.80332517623901,-1.69631409645081,-1.54314076900482,-1.54083395004272,-1.47963309288025,-2.59929379820824,-5.68173785772222,11,W:\P\E710,0,0.0817925781011581,1,1,1,4400,-2062.5,,4400,-2025,,457.482175928877,2977.84643554688,0.235456466674805,12.889949798584,-4.01692962646484,8,-2268.75,4400,-2475,,4400,-2531.25,,14.7800588607788,4000,,0,0,58.6252365112305,4400,-2268.75,-206.25
L44004_ET,0,-2.21524691581726,1,100,0.151441350579262,0,0,0,0,0,0,-2.48868322372437,-2.43690347671509,-2.44063019752502,-2.35184836387634,-2.43705773353577,-2.43352818489075,-2.52870225906372,-2.33838844299316,-2.56231689453125,-2.37553763389587,-2.58940935134888,-2.5846061706543,-2.55823540687561,-2.07953381538391,-2.28068518638611,-2.52231454849243,-2.16857314109802,-2.18653631210327,-2.06515002250671,-2.2110800743103,0,20,0,-2.10346650838852,0,0,0,2023.78356164384,10.4608333333333,3.98000001907349,-4.4440770149231,-3.80766177177429,-3.38976407051086,-3.0151903629303,-2.86712670326233,-2.67420673370361,-2.60690951347351,-2.27028012275696,-2.3293788433075,-2.04787731170654,-2.10521078109741,-2.0035707950592,-1.89498913288116,-1.4748467206955,-1.55148649215698,-1.63786661624908,-1.35535824298859,-1.31719052791595,-1.20066857337952,-1.24217987060547,-2.26179201006889,-2.63908259039124,12,W:\P\E710,0,0.223623216152191,1,1,1,4400,-2025,,4400,-1987.5,,857.037221307115,6009.24267578125,0.754105448722839,12.889949798584,-16.4283638000488,8,-2250,4400,-2475,,4400,-2531.25,,14.7800588607788,4000,,0,0,92.9549102783203,4400,-2250,-225
L44004_ET,0,-0.236512586474419,1,100,0.125494182109833,0,0,0,0,0,0,-0.224041849374771,-0.130131989717484,-0.144244223833084,-0.111931562423706,-0.116753615438938,-0.283226370811462,-0.515496850013733,-0.244852975010872,-0.487746179103851,-0.230421140789986,-0.455556422472,-0.260319948196411,-0.442944049835205,-0.104860618710518,-0.261135816574097,-0.30502924323082,-0.0953356921672821,-0.0566079169511795,-0.283703595399857,-0.331952512264252,0,20,0,-0.214017520397902,0,0,0,2023.78356164384,10.4608333333333,3.98000001907349,-0.40007472038269,-0.203331246972084,-0.200339198112488,-0.14350201189518,-0.13735719025135,-0.311237752437592,-0.531440019607544,-0.237721338868141,-0.443405598402023,-0.198638916015625,-0.370371073484421,-0.201798424124718,-0.328106701374054,-0.0743692368268967,-0.177643418312073,-0.19807094335556,-0.0595848076045513,-0.0341011546552181,-0.1649439483881,-0.186490178108215,-0.230126393958926,-0.0651905259702413,13,W:\P\E710,0,0.222203701734543,1,1,1,4400,-1987.5,,4400,-1950,,3530.05886260185,26527.205078125,2.86167860031128,12.889949798584,-14.2200603485107,8,-2231.25,4400,-2475,,4400,-2531.25,,14.7800588607788,4000,,0,0,328.269439697266,4400,-2231.25,-243.75
L44004_ET,0,1.88602590560913,1,100,0.264805674552917,0,0,0,0,0,0,2.52780199050903,2.53224492073059,2.4463095664978,2.41103863716125,2.30630922317505,2.15391945838928,2.04915165901184,2.09782767295837,2.05069899559021,2.08804845809937,1.86742007732391,1.81949639320374,1.77441775798798,1.99226069450378,1.86304843425751,1.78940296173096,1.8143618106842,1.54868257045746,1.73551619052887,1.69173800945282,0,20,0,1.85836408138275,0,0,0,2023.78356164384,10.4608333333333,3.98000001907349,4.51393222808838,3.95663261413574,3.39765191078186,3.09107518196106,2.71330499649048,2.36694431304932,2.11252737045288,2.0367259979248,1.86427175998688,1.80004179477692,1.51822769641876,1.41046237945557,1.3143835067749,1.41295087337494,1.26737987995148,1.16194999217987,1.13397610187531,0.932941317558289,1.00902104377747,0.950414657592773,1.99824078083038,1.4129641144412,14,W:\P\E710,0,0.060272578150034,1,1,1,4400,-1950,,4400,-1912.5,,1414.2190593571,11339.3359375,2.58912992477417,12.889949798584,45.1773071289063,8,-2212.5,4400,-2475,,4400,-2531.25,,14.7800588607788,4000,,0,0,114.011779785156,4400,-2212.5,-262.5
L44004_ET,0,3.1553430557251,1,100,0.36557000875473,0,0,0,0,0,0,4.1114354133606,4.16241502761841,4.0356068611145,3.86647939682007,3.80959177017212,3.56845378875732,3.34811806678772,3.39007949829102,3.29191064834595,3.43393588066101,3.20285797119141,3.18158006668091,3.01815152168274,3.10343837738037,3.03529930114746,2.88750386238098,3.35321021080017,3.07989549636841,3.06314253807068,2.91373252868652,0,20,0,3.08400104999542,0,0,0,2023.78356164384,10.4608333333333,3.98000001907349,7.34184885025024,6.50377368927002,5.60500907897949,4.95702505111694,4.48187255859375,3.92137765884399,3.45166802406311,3.29133939743042,2.99264597892761,2.96028971672058,2.60394954681396,2.46634125709534,2.23566770553589,2.20102024078369,2.06482934951782,1.87500250339508,2.09575629234314,1.85535871982574,1.78089678287506,1.63692843914032,3.31613004207611,3.50481801798951,15,W:\P\E710,0,0.136421978473663,1,1,1,4400,-1912.5,,4400,-1875,,946.16326013365,8063.2568359375,0.48807367682457,12.889949798584,-2.82292485237122,8,-2193.75,4400,-2475,,4400,-2531.25,,14.7800588607788,4000,,0,0,66.7650909423828,4400,-2193.75,-281.25
L44004_ET,0,7.09975910186768,1,95,0.525779545307159,0,0,0,0,0,0,8.56369018554688,8.48420715332031,8.42617893218994,8.16107559204102,7.99708700180054,7.80622673034668,8.23632717132568,7.67205572128296,8.04458999633789,7.63883113861084,7.51802921295166,7.11598634719849,7.11818599700928,7.35113954544067,7.25000953674316,7.10140323638916,6.84487295150757,6.20466327667236,6.90717124938965,6.81178712844849,0,19,0,6.79160682678223,0,0,0,2023.78356164384,10.4608333333333,3.98000001907349,15.2923040390015,13.256573677063,11.7030258178711,10.4629173278809,9.40833759307861,8.57827091217041,8.49105834960938,7.44859790802002,7.31326341629028,6.5851993560791,6.11221885681152,5.51626873016357,5.27273035049438,5.21357440948486,4.93197917938232,4.61130094528198,4.27804565429688,3.73774909973145,4.01579713821411,3.82684683799744,7.30280297994614,5.13930893169602,16,W:\P\E710,0,0.353477865457535,1,1,1,4400,-1875,,4400,-1837.5,,1420.96983796928,12826.2236328125,0.558515608310699,12.889949798584,-49.4940414428711,8,-2175,4400,-2475,,4400,-2531.25,,14.7800588607788,4000,,0,0,88.5039596557617,4400,-2175,-300
L44004_ET,0,5.02154397964478,1,100,0.18588875234127,0,0,0,0,0,0,5.60788488388062,5.77289915084839,5.75845956802368,5.61935615539551,5.69133758544922,5.42607355117798,5.31876707077026,5.37417793273926,5.34614610671997,5.38237476348877,5.32343912124634,5.19620513916016,5.20264673233032,5.24580144882202,5.25875377655029,4.9738941192627,5.51850605010986,5.34417104721069,5.29505920410156,5.3342399597168,0,20,0,4.76983270168305,0,0,0,2023.78356164384,10.4608333333333,3.98000001907349,10.0140800476074,9.02015495300293,7.99786043167114,7.20430278778076,6.69569110870361,5.96271800994873,5.4832649230957,5.21764850616455,4.86013269424438,4.63997840881348,4.32799911499023,4.02806615829468,3.85381245613098,3.72042655944824,3.57738351821899,3.22980141639709,3.44906616210938,3.21938014030457,3.07852268218994,2.99676418304443,5.12885271310806,6.19803188580287,17,W:\P\E710,0,0.129592463374138,1,1,1,4400,-1837.5,,4400,-1800,,827.496987367255,7887.24267578125,0.100828170776367,12.889949798584,26.7435512542725,8,-2156.25,4400,-2475,,4400,-2531.25,,14.7800588607788,4000,,0,0,45.8304138183594,4400,-2156.25,-318.75
L44004_ET,0,1.83839476108551,0,50,0.643963754177094,0,0,0,0,0,0,0.0567113123834133,1.12018001079559,1.16865134239197,1.2784126996994,2.59133410453796,1.72496390342712,-0.345358312129974,2.95556783676147,-0.547968924045563,3.95015406608582,1.23721671104431,2.0451295375824,1.98149430751801,2.71069145202637,4.49181413650513,2.93081092834473,6.15651559829712,4.9312105178833,3.55637168884277,3.41652941703796,0,11,0,1.73092606544495,0,0,0,2023.78356164384,10.4608333333333,3.98000001907349,0.101270198822021,1.75028133392334,1.62312686443329,1.63899064064026,3.04862833023071,1.89556467533112,-0.356039494276047,2.86948347091675,-0.498153537511826,3.4053053855896,1.00586724281311,1.58537173271179,1.46777355670929,1.92247629165649,3.05565595626831,1.90312397480011,3.84782218933105,2.97060871124268,2.06765794754028,1.91939854621887,1.86121070086956,7.60089705859978,18,W:\P\E710,0,1.98256611824036,1,1,1,4400,-1800,,4400,-1762.5,,244.867242184757,2457.798828125,0.257026344537735,12.889949798584,-2.2248797416687,8,-2137.5,4400,-2475,,4400,-2531.25,,14.7800588607788,4000,,0,0,12.1390676498413,4400,-2137.5,-337.5
L44004_ET,1,2.44637060165405,0,35,0.667549610137939,0,0,0,1,0,0,-2.08808755874634,-1.79240870475769,-5.48612642288208,1.88197362422943,2.009272813797,2.09648680686951,0.400219619274139,4.42599201202393,-2.97574067115784,3.4643726348877,4.18907356262207,3.98246502876282,2.55309271812439,1.45229542255402,1.93287432193756,-0.666980862617493,3.56831622123718,3.53765940666199,3.92564129829407,10.1517677307129,0,8,0,0.956284786462784,0,0,0,2023.78356164384,10.4608333333333,3.98000001907349,-3.72872757911682,-2.8006386756897,-7.61961984634399,2.41278672218323,2.36385035514832,2.30383157730103,0.41259753704071,4.29707956314087,-2.70521879196167,2.98652815818787,3.40575075149536,3.08718228340149,1.89117968082428,1.02999675273895,1.31488049030304,-0.433104455471039,2.23019766807556,2.13112020492554,2.28234958648682,5.70324039459229,1.02826311886311,3.83290714969828,19,W:\P\E710,0,1.12184178829193,1,1,1,4400,-1762.5,,4400,-1725,,268.27237882453,2828.48657226563,0.479758560657501,12.889949798584,-18.5452919006348,8,-2118.75,4400,-2475,,4400,-2531.25,,14.7800588607788,4000,,0,0,11.9744348526001,4400,-2118.75,-356.25
L44004_ET,1,2.11432790756226,0,35,0.424713224172592,0,0,0,1,0,0,-1.435906291008,-1.49203133583069,-5.54459762573242,1.49778056144714,2.00791454315186,0.626103639602661,-2.14110732078552,1.08244490623474,-2.78365278244019,2.55891132354736,3.00404739379883,1.93200969696045,0.786288917064667,2.05673670768738,-0.176300898194313,-2.51802754402161,2.71891021728516,-1.33028960227966,2.41145586967468,8.42711544036865,0,8,0,0.100142268687487,0,0,0,2023.78356164384,10.4608333333333,3.98000001907349,-2.56411838531494,-2.33129906654358,-7.70082950592041,1.92023158073425,2.3622522354126,0.688025951385498,-2.20732712745667,1.05091738700867,-2.53059339523315,2.20595812797546,2.44231486320496,1.49768197536469,0.582436203956604,1.45867848396301,-0.119932577013969,-1.63508284091949,1.69931888580322,-0.801379323005676,1.40200924873352,4.73433446884155,0.107679859548807,0.307251953361864,20,W:\P\E710,0,0.759634077548981,1,1,1,4400,-1725,,4400,-1687.5,,350.461106497793,3872.64526367188,0.665376663208008,12.889949798584,13.6192626953125,8,-2100,4400,-2475,,4400,-2531.25,,14.7800588607788,4000,,0,0,14.1594076156616,4400,-2100,-375
L44004_ET,0,0.506708443164825,1,100,0.0529675036668777,0,0,0,0,0,0,0.667629301548004,0.65216076374054,0.632386565208435,0.60563325881958,0.596282660961151,0.571989595890045,0.556213736534119,0.553934931755066,0.546447157859802,0.529480576515198,0.525151371955872,0.510081827640533,0.505172431468964,0.507536947727203,0.498116433620453,0.488225609064102,0.491832554340363,0.489919722080231,0.483745098114014,0.485015630722046,0,20,0,0.494254572987556,0,0,0,2023.78356164384,11.1136111111111,4.25,1.19219517707825,1.01900124549866,0.878314614295959,0.776452898979187,0.70150899887085,0.6285600066185,0.573416233062744,0.537800908088684,0.496770143508911,0.456448793411255,0.426952332258224,0.395412266254425,0.374201774597168,0.359955310821533,0.33885470032692,0.317029625177383,0.307395339012146,0.295132368803024,0.281247138977051,0.272480696439743,0.531456528604031,5.41268452438583,1,W:\P\E710,0,0.00573340756818652,1,1,1,4400,-2400,,4400,-2362.5,,98.1872352267444,147.283920288086,0.269379496574402,12.821967124939,-2.06867694854736,8,-2418.75,4400,-2437.5,,4400,-2531.25,,14.7800588607788,4000,,0,0,885.547607421875,4400,-2418.75,-18.75
